embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
20,201,3,1,0.39349272999995666,3.9896675138675803,0.26988161980182873,4.069945908209912,0.2537849335044288,6
152,291,16,1,0.17890680224177447,3.976535014960306,0.2615160260819151,4.040551185847318,0.2551573238179149,2
757,39,54,4,0.025596832810226844,4.015130410593362,0.25428061600811797,4.060314601197918,0.24667741432734727,3
149,216,17,2,0.1414940804284956,3.974160010863466,0.2650789568178101,4.038556033641879,0.2516183839042675,1
20,224,7,4,0.20924219267293848,4.011423907048179,0.259384797791823,4.100671033075239,0.2497270085935996,3
8,53,1,3,0.14615867725206927,3.9847636129438078,0.2714063500622941,4.064704043155362,0.25767357002986774,8
12,570,15,1,0.2724992869653602,3.9950780445268794,0.26878900330429617,4.086901800885673,0.25247703398790483,5
9,334,2,2,0.4439912170785995,4.102497949877232,0.21907043719851652,4.181399841166013,0.22851430722190447,6
332,40,82,3,0.3593880416122173,3.9598139352716766,0.273150607406145,4.042246542115785,0.25749148870983274,3
247,693,2,4,0.41899575609766254,3.967475125878994,0.27292400130226485,4.061948632033288,0.25406876404213785,2
8,384,2,3,0.44840453335916414,4.069973082140617,0.25479552316845655,4.150893516023762,0.2482817869224795,6
9,300,2,2,0.44671490765485095,4.074698928086365,0.2376160273224534,4.126383968383561,0.24567925805553595,7
9,346,2,2,0.44007971906112203,4.066967493666393,0.2287000938920243,4.1376132466411475,0.23863610079230094,8
23,203,40,3,0.24581082005189686,3.949903747882708,0.2743439153388229,4.0502509534528555,0.25838532215745086,3
9,336,2,2,0.44817153030520146,4.1206294277733075,0.2222141188656434,4.189777701422008,0.22617875308827504,3
9,337,2,2,0.449991572980282,4.107315134514735,0.22649097106023977,4.184342152077886,0.22728334485344018,5
9,317,2,2,0.49957791880942465,4.045270872330676,0.24569197612517682,4.116073821311279,0.24489164770382135,10
5,350,3,2,0.4862545348359149,4.102791762867175,0.2583754362081634,4.191698212079787,0.24577134750548055,10
9,353,2,2,0.4134669235172309,4.019317255789461,0.2648914327892708,4.103435161706627,0.2535262266866515,7
4,460,2,1,0.1137202097442721,4.037617928742692,0.2524622029289022,4.1085082280209555,0.24701594490499929,6
5,295,30,1,0.37038476361081635,4.077242543423272,0.25277603902994616,4.15644674891508,0.24749640837827966,6
5,354,3,2,0.46249543748631294,4.175985334530269,0.21859808042413614,4.236918111420898,0.22363254106871389,5
6,667,3,2,0.4760570377717142,4.139494045806106,0.2180623994297833,4.203925250256086,0.22375519827892448,9
8,477,3,2,0.4092038558815819,4.007613985907033,0.26690375948919387,4.106082023918038,0.2479682592688425,6
4,427,25,1,0.43848164752933816,4.123095074598258,0.2415552560188351,4.202572905450041,0.24136885958238208,7
41,517,51,2,0.4368458425553442,3.993920210297099,0.2559912922121866,4.060944190364845,0.25259608866526595,4
6,354,4,2,0.04568232048129939,3.9833179166976915,0.265972681862749,4.073773481630522,0.2513199419925914,3
4,745,4,3,0.44791600846899027,4.198268765317733,0.22850702114789065,4.260254941287311,0.22586003146791458,7
5,543,9,2,0.2128253113926437,4.584893206447678,0.20065615829555802,4.648517025437669,0.1757131081583563,2
5,545,8,2,0.21762721066901983,4.052417382905135,0.23025755554350075,4.128706407695075,0.22681814186336105,6
121,52,16,3,0.08778103339244364,3.925323680520018,0.274789652704931,4.023291557407136,0.2557350074677752,2
17,205,24,1,0.25627896602552835,3.9861662187182945,0.2618450599504706,4.062117129377525,0.2532320391303412,6
17,285,30,3,0.10011983535420893,4.021888433405369,0.2688470651480562,4.093916753129473,0.25701258229747603,3
5,64,23,2,0.12253024921817912,3.9928178958545937,0.27362255530942126,4.085110596251882,0.25868666647821775,5
5,586,2,2,0.4457739365537447,4.145019181816911,0.22734281237525927,4.204749355794622,0.22769548348123872,9
285,35,2,4,0.3506158177219836,3.997170835351015,0.2592925188728747,4.086149954384855,0.24767945511245287,4
390,126,2,4,0.2728238279532755,3.977466037421992,0.2684367275821943,4.052774981616063,0.25956282914011813,2
6,245,4,4,0.21741718606156885,4.012252059337006,0.26479197288541406,4.091537794990667,0.2538831670178821,7
400,211,1,1,0.31456830788675655,3.9454499345267746,0.2737903467648656,4.028700516054859,0.25442033301003486,5
7,126,13,2,0.4488427918277526,4.139366501605439,0.23016957437045668,4.2127703134263035,0.22696393895397948,5
201,577,40,4,0.3555930427609815,3.9975418902737503,0.259808303818439,4.062222234441608,0.25407363814776224,2
12,483,1,3,0.3789642462426205,4.004696004805672,0.2685690284271893,4.090419684980293,0.2558348212014778,7
65,670,1,1,0.25499222114398484,3.9813692719086036,0.2684241771822139,4.069040931800473,0.2518827102994268,2
182,427,25,3,0.37597143363011715,3.9874166872573995,0.26076233157702144,4.033375378435497,0.25609260966249464,2
797,680,24,2,0.027814316843775777,3.980201817879461,0.26091983283621123,4.058164535109758,0.2481395823993841,1
6,146,6,4,0.3764979916848945,4.022649743177666,0.25460335144108387,4.115820545260588,0.24448657049017203,9
10,49,2,1,0.016009514132868607,3.9842945321881365,0.26313876932432834,4.05092808589222,0.2565465459041855,7
650,77,39,3,0.46830656597421244,3.9694245569945052,0.2695328207079717,4.036812044784721,0.2542968477250866,3
6,528,83,3,0.10717500262720514,4.033886925575893,0.2606652809261881,4.101605163913432,0.25621399461412836,6
665,188,47,1,0.36177373821868597,3.9680688391687933,0.265435912113778,4.04163293122762,0.25241278085306146,2
