embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
40,388,1,2,0.07337794540855652,3.681901156648736,0.2874729160899852,3.7361528855983335,0.2774470344312356,3
6,61,6,2,0.2694083670016785,3.727060196752246,0.2712920612672833,3.7917418513465146,0.2636169646207738,10
40,343,3,4,0.013693796598963082,3.7157172360396165,0.2855158801698046,3.780059573992932,0.2667244731755228,2
164,135,15,1,0.0990507445424394,3.6924891349362525,0.2842842726783813,3.73781066716464,0.2726057626716558,1
339,917,5,3,0.43819457614801915,3.7334693352332513,0.2664478479247727,3.805282382487199,0.260856356605339,1
570,42,1,1,0.43907125171470657,3.7843505388286256,0.26889973381196863,3.8357408404554785,0.2611464372669128,5
6,137,81,3,0.3459385569752367,3.7333353793720585,0.2749758052976869,3.7943379929041403,0.2670898606152265,11
23,345,48,1,0.37507215747248374,3.696921407899747,0.2823423221502097,3.7548305482926385,0.2708335044952252,9
962,427,4,4,0.05161300328882101,3.709267607900418,0.26928266029823367,3.7595955622342787,0.2629273073963886,1
47,745,4,2,0.06501428605913884,3.697890764636405,0.28864353323258357,3.758925170737033,0.27352077451690165,4
7,134,26,2,0.02497672947304358,3.706629852627438,0.28176369667256584,3.762290983038394,0.2735438205608197,6
58,628,47,3,0.33684921194931583,3.683664767467772,0.28526555651407387,3.7440684637694175,0.27428198210309795,7
19,684,15,1,0.11350058260732898,3.7041275633673627,0.2834709383257387,3.761477326611958,0.27138500456614634,6
38,421,4,2,0.302948180608929,3.669667692699355,0.28446420467770167,3.7262139560967773,0.27572051119596097,7
632,38,1,1,0.4698535823075519,3.7666100966691674,0.26193386015823295,3.822387872761062,0.25644503576867883,9
503,49,1,1,0.39721333099880074,3.7090293965574617,0.2768291225083102,3.7640973187816877,0.26602069383279886,7
319,902,5,3,0.5,3.698083614658904,0.2763654751850629,3.7528350395035623,0.2680864858606181,6
8,52,8,3,0.171524347595776,3.7226634704215966,0.2804707382104833,3.7801595451609544,0.2702337800528445,6
590,41,1,1,0.44946404246915456,3.7234224717612996,0.26657537121579966,3.7742071812886366,0.2594165465004611,14
29,260,1,3,0.36671300552732705,3.692675247275375,0.2793954075378009,3.7529434567323245,0.27143724555014903,6
15,223,1,4,0.4726282893793026,3.726896373347668,0.2795857352596763,3.787601589164963,0.26835842617374345,8
630,68,92,2,0.04611681385103589,3.683581379238577,0.27351069315806886,3.7437773941314783,0.2669763236175449,2
61,271,3,4,0.12794582053563386,3.6981643182442423,0.2786932156837771,3.742388729034032,0.2730612461881107,3
7,57,6,3,0.027907499435146088,3.7331540941982184,0.28118796745377034,3.780169687503876,0.27281469006526843,6
11,189,2,4,0.23797715012112675,3.713689839433308,0.2797128703929221,3.7809217118219483,0.27033538282616154,6
21,49,4,2,0.28070580049009636,3.7117593160779525,0.2803891708507643,3.776265229518505,0.26954408323438106,5
25,225,3,3,0.4900014194280326,3.7304427744120003,0.2641254488720245,3.792827097038459,0.2587606296432397,4
603,56,1,1,0.018177466742849757,3.7156765409609895,0.26898941179063507,3.7848054480476714,0.25998953570248695,2
834,79,2,3,0.18696556181438007,3.67370954214094,0.27726924808141573,3.7184689152463646,0.2728253455836709,3
30,332,3,4,0.4123531613590305,3.707530268638382,0.27827180019008707,3.770043810185152,0.2702313339797709,8
8,84,4,2,0.21061343270763855,3.7187311526340197,0.2798413301491773,3.7882272054866997,0.2689274514247938,6
43,319,40,2,0.37389368116241606,3.7307009973414567,0.27949713750880706,3.7919626067374095,0.27266918612699903,2
7,143,79,3,0.4208651580639795,3.761241839928128,0.26123373498968083,3.826163802111235,0.2561500086440158,7
49,268,34,2,0.3810549849271335,3.686164919828297,0.2849685604272644,3.7269963467416884,0.27565668412273076,8
547,505,13,4,0.333048818955559,3.67453334861423,0.28653041023701437,3.738893264151177,0.27611408868192694,4
14,52,5,4,0.4104413078997271,3.7452220402704874,0.26440381348827535,3.8063592474534875,0.2579452271159335,7
11,82,3,2,0.2141970378795161,3.6922456073930507,0.2822444716991503,3.7496975278999414,0.271526823853062,12
94,617,11,4,0.1507451684062301,3.689503561782271,0.2819510976671916,3.741574473782285,0.2746535586418358,4
17,247,1,4,0.4396496622783597,3.7235716798537033,0.27803701425505944,3.7897976638656683,0.26746562418413256,6
15,41,4,4,0.12706471513012302,3.700923982157088,0.28078177732908066,3.7591806043675224,0.27280039190283656,7
15,55,7,4,0.03462403265924602,3.706582294603439,0.2779717310478126,3.7593266379280372,0.27240423525909396,5
570,67,1,1,0.07741323708204478,3.6783581594026393,0.28660495999916835,3.7459345746322525,0.27110941323072696,6
9,120,4,2,0.018459413315983553,3.707683185905892,0.28327080923519266,3.763630428975087,0.27399702025150346,4
88,168,7,3,0.37106331898392547,3.671269658302721,0.28152617948171843,3.727808747929552,0.27324836787113443,7
48,850,4,2,0.08181772590109987,3.697926026290929,0.28719377375182414,3.7524339930465773,0.27067424829168046,4
9,55,5,4,0.414657274388747,3.765943544563331,0.2697349628237675,3.8314576670457643,0.2609449687494575,7
12,53,6,4,0.3179546887849379,3.72440590107711,0.27392410428230995,3.786322259799155,0.26456120847544673,9
7,142,80,3,0.4046959935998346,3.7544213913465647,0.2706109870916534,3.8195916493571036,0.26372050599870783,11
7,41,9,3,0.0035189095345634636,3.6903804166916956,0.28349295478066955,3.753090317225548,0.2752997232831303,6
26,233,3,3,0.4235600299080701,3.7277683773449546,0.26626519584522096,3.786308467792867,0.26090031435784145,4
