macroarea	concept_id	token_idx	concept_name	token	language_id	concept_id_train	none	onehot	mi-onehot	unc-onehot	macroarea_count	p_value	n_permutations	n_instances
Africa	36	45.0	hair	x	4019.3636363636365	36.0	6.543361056934703	6.505293586037375	0.03806747089732775	0.005779219936969896	4	0.01486	100000	12
Africa	36	46.0	hair	y	3422.611111111111	36.0	5.369822925991483	5.369555436240303	0.00026748975118004724	-0.0013837267173864864	4	0.18786	100000	28
Africa	36	48.0	hair	~	2130.6	36.0	2.334839241206646	2.3008060708642004	0.03403317034244539	0.03466896918055998	4	0.00067	100000	17
Africa	37	2.0	head	EOW	4009.8506394601827	37.0	1.4226482146173107	1.6575302343300582	-0.23488201971274764	-0.17828525491097755	4	1.0	100000	1205
Africa	37	3.0	head	 	2138.833333333333	37.0	7.581560452779134	7.6019152005513515	-0.020354747772216818	-0.002781106150283717	4	0.31427	100000	4
Africa	37	7.0	head	*	5848.92255892256	37.0	6.473722369381876	6.518052917939645	-0.04433054855776958	-0.05486898738518106	4	0.9033	100000	32
Africa	37	8.0	head	3	6177.814814814815	37.0	5.384584823508322	5.366868888890302	0.01771593461801975	0.0005300311055619709	4	0.52041	100000	39
Africa	37	11.0	head	7	2787.2361111111113	37.0	6.677931805451711	6.768314679463704	-0.09038287401199338	-0.014303800076475737	4	0.73684	100000	14
Africa	37	13.0	head	C	7234.35	37.0	6.6264374375343325	6.667913350462913	-0.04147591292858122	-0.007547979137712532	4	0.99141	100000	36
Africa	37	17.0	head	N	6651.832843137255	37.0	6.1534569602776195	6.106399482060103	0.047057478217517636	0.006685520013104652	4	0.97839	100000	53
Africa	37	18.0	head	S	1799.7261904761906	37.0	7.053017956869943	7.12203658194769	-0.06901862507774714	-0.011323241005215439	4	0.01768	100000	30
Africa	37	22.0	head	a	4145.166941391941	37.0	2.3594402445235967	2.36333319957276	-0.003892955049162829	-0.007741957993440517	4	0.99927	100000	236
Africa	37	23.0	head	b	5242.588356164383	37.0	5.697147711294971	5.45302474172148	0.24412296957349122	0.04116692429699677	4	0.00011	100000	95
Africa	37	25.0	head	d	3452.314130855594	37.0	5.3146151232340975	5.195825591919914	0.1187895313141838	0.024182544977321394	4	0.0	100000	115
Africa	37	26.0	head	e	5276.855246913579	37.0	3.5732070850277386	3.5824467860070275	-0.00923970097928872	-0.005304850342845733	4	1.0	100000	202
Africa	37	27.0	head	f	6847.718518518518	37.0	7.540140973197089	7.177338833794183	0.36280213940290756	0.04765189659717888	4	0.0	100000	70
Africa	37	28.0	head	g	5058.850617283951	37.0	6.0134447898393795	6.016048117773033	-0.002603327933652892	-0.004233338936553977	4	0.99639	100000	101
Africa	37	29.0	head	h	3734.8008959681433	37.0	5.526840949723114	5.397618292100753	0.1292226576223606	0.023252019835228843	4	0.0	100000	109
Africa	37	30.0	head	i	4381.013471377108	37.0	3.3593532217479907	3.3867868040945197	-0.027433582346528762	-0.013448460546997826	4	1.0	100000	334
Africa	37	31.0	head	j	5472.416666666667	37.0	8.509542094336615	8.517833868662516	-0.008291774325900593	-0.0018730164356327607	4	0.11331	100000	22
Africa	37	32.0	head	k	3788.9366626479764	37.0	3.7904649957553205	3.6165844620121392	0.17388053374318174	0.046538110858428745	4	0.0	100000	247
Africa	37	33.0	head	l	4018.004594330401	37.0	4.656085853927801	4.634317867093228	0.021767986834573618	0.0032421665007051847	4	0.06254	100000	127
Africa	37	34.0	head	m	5333.952982202982	37.0	4.92548027135765	4.885573127898762	0.03990714345888887	0.002203047918784815	4	0.81511	100000	152
Africa	37	35.0	head	n	4368.211569464201	37.0	3.563223593867332	3.759829310030475	-0.19660571616314326	-0.054765711985329826	4	1.0	100000	168
Africa	37	36.0	head	o	4029.928729681243	37.0	3.204498266473234	3.1035349296211554	0.10096333685207884	0.027727876650669062	4	0.0	100000	583
Africa	37	37.0	head	p	4310.783739837399	37.0	5.800686057020978	5.708779513351317	0.09190654366966183	0.01886807494338727	4	0.00139	100000	49
Africa	37	38.0	head	q	5200.666666666667	37.0	7.437358379364014	7.521971225738525	-0.0846128463745117	-0.0113767337888788	4	1.0	100000	3
Africa	37	39.0	head	r	6476.918181818181	37.0	4.734961900765246	4.584207376756451	0.15075452400879424	0.03559540988184823	4	0.0	100000	112
Africa	37	40.0	head	s	4366.363945578231	37.0	5.066121004142922	4.996336350288057	0.06978465385486442	0.009559714725131412	4	0.0	100000	63
Africa	37	41.0	head	t	3702.2947916666667	37.0	4.118185184322211	3.9240446438092267	0.19414054051298518	0.04733920323484131	4	0.0	100000	310
Africa	37	42.0	head	u	2974.747425133587	37.0	3.7586531988310212	3.601227863366911	0.1574253354641098	0.04437004944356866	4	0.0	100000	452
Africa	37	43.0	head	v	6397.5	37.0	8.499581575393677	8.353724837303162	0.14585673809051508	0.022496326920880952	4	0.18807	100000	4
Africa	37	44.0	head	w	3404.893111390285	37.0	5.450172271660624	5.427278180168302	0.022894091492322244	-0.0024831278558942846	4	0.0	100000	227
Africa	37	45.0	head	x	6870.5	37.0	6.60094396861983	6.674573798238495	-0.07362982961866589	-0.011190645831487862	4	0.53018	100000	26
Africa	37	46.0	head	y	4372.579710144928	37.0	5.572988771010136	5.592066393382307	-0.019077622372171144	-0.005736772649592232	4	0.91939	100000	29
Africa	37	47.0	head	z	5548.962962962963	37.0	9.133468204074436	9.238682428995768	-0.10521422492133246	-0.013610578640115863	4	0.98745	100000	29
Africa	37	48.0	head	~	1652.1945592286502	37.0	1.3427848599994807	1.4567571225532487	-0.11397226255376808	0.026705492292570965	4	0.0	100000	141
Africa	38	2.0	ear	EOW	2072.5261146500493	38.0	1.2271361682715403	1.4638515940567982	-0.2367154257852573	-0.21506613573897204	4	1.0	100000	3545
Africa	38	3.0	ear	 	4176.333333333333	38.0	7.750131421618992	7.77293848991394	-0.022807068294948996	-0.0027541068178420663	4	0.86648	100000	11
Africa	38	7.0	ear	*	4572.028363806845	38.0	6.11822754495832	5.980979045194878	0.13724849976344228	0.013271594333927638	4	0.00495	100000	111
Africa	38	8.0	ear	3	3228.301448013634	38.0	4.947433548333383	4.961109537397791	-0.013675989064408298	-0.0061807282619800435	4	0.84101	100000	264
Africa	38	10.0	ear	5	3410.247619047619	38.0	7.557277099064419	7.439409441266741	0.11786765779767716	0.015104561392137351	4	0.96444	100000	38
Africa	38	11.0	ear	7	2267.1071428571427	38.0	6.61171124109947	6.557229923873318	0.054481317226151786	0.009867677271973681	4	0.36392	100000	43
