embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
288,34,20,3,0.2492535061512952,3.698270348117963,0.28484531731079016,3.754900088578951,0.2759697466995469,5
13,63,35,1,0.044169907087005134,3.67738105018871,0.2858276902696843,3.7337930114323528,0.276668306162089,6
178,871,1,3,0.40631048082605675,3.691168702223252,0.28441873364014386,3.7463217779016813,0.27385304158403834,7
119,390,4,4,0.3572878916988453,3.7096910055495753,0.2803987333154192,3.759241806001237,0.27265948305201565,4
81,52,6,3,0.22091658721149804,3.6813345873965355,0.28452411470621153,3.733366869886129,0.27692254290455365,5
44,272,12,3,0.3005194767022722,3.685224152759806,0.2874705529912523,3.7545434328588154,0.2731479068485167,4
347,195,65,2,0.04522967463545369,3.6727137012543873,0.2847517813849228,3.7175899255713434,0.27385550094822514,2
21,47,47,1,0.31314357415569627,3.7036271957678557,0.27898625565658997,3.7589928435996085,0.2699212584074917,8
83,547,3,4,0.17582631971604396,3.7097167738612593,0.2824035931647903,3.772375874774584,0.27126106286268176,2
262,89,59,2,0.08250794885957424,3.654092032400251,0.28650885216637123,3.699560592136963,0.2784530245813714,5
61,554,4,4,0.1656767223300626,3.694963013014203,0.2815053634327392,3.7470872349569766,0.2703881051911165,5
102,532,2,4,0.19232020289228424,3.6877592803282977,0.28638003362784453,3.741140359173283,0.27704024861373,3
733,268,74,4,0.3004032938128595,3.680275698750075,0.28591377875240465,3.7372205840616206,0.2749535365456768,5
459,512,25,3,0.3516054924660309,3.7083242854329828,0.27743756343584514,3.751094025804037,0.2673777502510195,2
20,218,3,3,0.41500884585310394,3.716679915694276,0.2780945374851824,3.792735643958218,0.26722129156063396,6
130,50,17,4,0.09964212712917148,3.69492443998807,0.2821003123775773,3.74749941786478,0.27532148532844264,3
4,207,3,3,0.24072735966869063,3.7930607789890596,0.2740938927663409,3.864216903766703,0.2626776519939895,8
4,208,3,3,0.2531414035326883,3.77779453378384,0.2700999494140106,3.84834265269667,0.26204703875676666,16
4,203,3,3,0.16429996024284255,3.7333541344300007,0.27791221410903016,3.7969927745504917,0.2694680135761732,8
21,232,3,3,0.48802091925381186,3.731148603827106,0.26697601049657177,3.7927024641910965,0.2621936212283103,6
20,330,2,2,0.2913974743334698,3.6935174976330334,0.2797016863275994,3.7427324763061605,0.27068924992245047,8
21,145,4,3,0.3116915283503676,3.6990783197717523,0.28095270266276046,3.753731178835573,0.27254719898019386,8
5,145,2,3,0.4787485060436531,3.825073786155768,0.2585483825126767,3.8966766441774214,0.2524887104638539,7
14,146,1,3,0.4705353283131164,3.7338345300512263,0.2716593041752535,3.795252629856733,0.26328351678306344,8
19,206,2,3,0.4434627300302555,3.7331813034617176,0.2771291043272167,3.7974520283909015,0.26877304181624767,4
42,114,50,2,0.4217563203712225,3.6895814605031694,0.2815514426245424,3.745169484087909,0.27305317285725367,8
17,140,2,3,0.2970988806624866,3.705265275415902,0.2799372036359417,3.76095008233489,0.2718322667996062,7
18,207,2,3,0.0550683500875019,3.7049877276245087,0.28636902234383527,3.7590280130226517,0.27839301755605084,3
25,195,4,3,0.4629168533502181,3.719599407667214,0.2691829929560955,3.773196593284648,0.26500051690247467,6
4,201,2,3,0.3623794301014534,3.845299151177087,0.2585187386158827,3.9034729345275103,0.2529017041368627,7
4,99,4,2,0.17730909916821125,3.760448904361572,0.2645990849042137,3.8355246599159085,0.25315914862628547,8
4,188,2,3,0.44729362962112984,3.855289287045242,0.25165017168094045,3.928479436843896,0.23670204238921022,8
8,199,3,1,0.49147067800052907,3.7749318525397357,0.26720227659279383,3.847331388688176,0.26065034363671497,8
4,172,2,3,0.5,3.946363222980349,0.24846405537963717,4.022909845482259,0.23964714065800127,8
4,161,1,4,0.3129187139680553,3.8393607800675085,0.2588307093001496,3.9059902378901232,0.25035646345569434,7
4,98,1,4,0.49424922564289614,3.8720630994878715,0.2572558318270722,3.9490423598120317,0.24932069169253473,15
7,834,17,3,0.32012715905612027,3.8360817288452194,0.2518875519648352,3.908411227928284,0.23959030213936297,3
4,102,1,4,0.462232125344917,3.846629922295965,0.2587583298346356,3.9202573117484345,0.25289939934931854,10
41,343,7,3,0.18360490541871055,3.676052467417888,0.28278979727332876,3.7311575583812746,0.2755927476474337,4
6,825,17,3,0.25539720807676564,3.7938986670939485,0.25295341584644465,3.867085406062138,0.2363599066404906,5
12,450,3,2,0.08166517767201587,3.703408871321835,0.28121104496758675,3.7639227859124986,0.2731157766973902,5
11,70,1,2,0.17711543719627032,3.7167096731159672,0.27797064934487536,3.7768402181926977,0.2687247896797834,4
327,549,84,3,0.05661747199174705,3.701907627962343,0.2809940240042913,3.740964914881563,0.27240104133599335,1
4,797,11,4,0.1262389539124701,4.149737028802743,0.20477606583271074,4.22681489212749,0.20432269688653942,7
4,808,12,4,0.14623824924185697,4.383066380334173,0.18724981285642014,4.445972203716875,0.18499877161082567,6
4,812,12,4,0.15486417803821695,3.793469288346681,0.27308017042019966,3.868716504610358,0.2563746962480692,7
123,343,44,1,0.011195899945227739,3.6852521761770687,0.28450042520185675,3.7322589527859993,0.2743121957329363,2
28,618,14,2,0.031220487673921327,3.7062642048697994,0.2797100695702724,3.7582153183819953,0.2699822183711681,3
30,35,24,2,0.19809593105164625,3.6716168125934114,0.28281770026714537,3.7225913528181604,0.2754117429148172,9
903,66,11,2,0.30831773312754907,3.6610172455999126,0.286915258024796,3.709779350146524,0.2777928343859543,6
