embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
40,388,1,2,0.07337794540855652,4.009326575645168,0.257616611726506,4.056873202064556,0.25334597457621677,2
6,61,6,2,0.2694083670016785,4.003588237236094,0.25556073053423783,4.089169895967944,0.24999446308129353,9
40,343,3,4,0.013693796598963082,4.00755393987916,0.25576660813180185,4.078679330937245,0.24996372554166862,3
164,135,15,1,0.0990507445424394,3.9792534103309376,0.26190958626684424,4.032869860631038,0.2523944985810685,2
339,917,5,3,0.43819457614801915,3.9926782542054275,0.2585366878549956,4.044055257159318,0.2491447131350726,3
570,42,1,1,0.43907125171470657,4.033351127035776,0.26193611958374685,4.105547706481924,0.24063881295086925,4
6,137,81,3,0.3459385569752367,4.022020457249448,0.25018001782153426,4.090969099561246,0.2459010986052665,11
23,345,48,1,0.37507215747248374,4.009057980520827,0.25395776782156065,4.088609788989601,0.24700301335411548,3
962,427,4,4,0.05161300328882101,3.9567434598494433,0.2670076479838709,4.0480975232407275,0.25398769457378323,3
47,745,4,2,0.06501428605913884,3.962330087293553,0.27357852605927857,4.043862644310259,0.2574759421011717,3
831,32,1,1,0.5,4.052430893470599,0.2558462161891716,4.156320945277176,0.23850765604916713,9
5,716,3,4,0.44088531154140365,4.173387650542691,0.24525778087916217,4.25907793596922,0.22479438404339364,4
4,778,3,4,0.49145345707437404,4.586029427705028,0.20064390747684413,4.652365795168625,0.1756286781441184,2
4,758,3,4,0.4998360475304327,4.589761957302864,0.20064390747684413,4.644891544368783,0.1756286781441184,2
9,267,4,4,0.0991193809715145,4.0137280854778865,0.2653893352477799,4.101287860603644,0.2534349294796065,4
121,970,3,4,0.32635768421284767,4.02332956503656,0.26870569922488574,4.0826268594852015,0.2568989723886463,1
95,43,65,4,0.42192586568096346,4.0439976508092785,0.25455547643922927,4.114262937109559,0.24973340326273524,3
108,421,63,3,0.29537815856426386,3.9781826176366772,0.26195803101500253,4.062418449824347,0.252555169126203,1
243,768,9,4,0.39974386835514175,3.9688508800813374,0.26942275493593343,4.049957597615039,0.25468247914754516,3
5,645,10,4,0.11332331981175918,4.018640562347181,0.259862693466905,4.093817747381636,0.2529450522877274,6
4,355,5,3,0.3034033227047669,4.13190397395676,0.22422450172356265,4.194522594637259,0.2269204012750482,9
4,809,3,4,0.49972106664576516,4.487639015657856,0.20082227515997417,4.5405301414453,0.1762375959941803,1
39,36,85,1,0.4775057865463096,4.016022184177887,0.2582602690684899,4.089200242813238,0.24993899352274257,5
4,748,3,4,0.48899773655439976,4.616970672875566,0.20064390747684413,4.652630256529617,0.1756286781441184,1
22,449,78,3,0.49173590805110867,4.103832788456648,0.23611774508926464,4.19603008639341,0.23910245316352727,2
5,989,2,2,0.4440253402894798,4.182831631414036,0.22252536053953875,4.261791300121457,0.22596908531034104,9
6,685,1,2,0.3532636180409896,4.453013772481983,0.208356233922954,4.526812520872977,0.18894023478140887,1
5,591,1,2,0.34429792604352816,4.608160840521082,0.20052097628833315,4.65852163347698,0.17543133177496487,1
6,555,1,2,0.33058399265971733,4.1195598490946415,0.22626948753731627,4.187990900099223,0.22915948681012543,5
5,620,1,2,0.3515951559471519,4.442637689979973,0.20740333642141062,4.532018490615454,0.18724237713287176,1
5,1019,3,3,0.1171193086163494,4.024385848008166,0.2572928880842129,4.115318546170674,0.25113029603269654,9
12,922,3,2,0.3748206942060058,4.05817466880931,0.24818401327810102,4.128976400587002,0.2470552533136778,6
9,444,1,3,0.01972561621016755,3.9932598258880234,0.27549888037525966,4.10255095650894,0.25202331315953047,4
4,768,3,4,0.4834181687962652,4.52638055844238,0.20064622065993123,4.558089337224003,0.17563895446058875,1
33,271,5,2,0.2290052575827961,3.9656201822900807,0.27068127157773475,4.075784658701597,0.25124532408833733,2
533,69,28,2,0.3284527407600925,3.9448292353857197,0.2676025520996629,4.019150348998642,0.25885756955129585,2
35,184,1,1,0.22799323877130612,3.9825047581658968,0.2719326139703817,4.056475739832235,0.25505500897375294,3
148,474,7,4,0.3806001383302386,3.982119980659758,0.27264549643410535,4.067319656301986,0.2588074431675383,1
5,583,1,2,0.34481428303887396,4.063491297207411,0.23624112675770714,4.152989427555285,0.2406396500914937,7
6,149,12,1,0.47017530708399763,4.053254385567802,0.26253792763845535,4.150156064974024,0.24715415474618224,7
626,570,25,1,0.1948292219211899,4.006120720299589,0.26598132159343624,4.080896817975266,0.2484645948570725,3
112,36,2,4,0.31416584214321064,3.9607990152645525,0.2663753015563222,4.049813921082659,0.25448537856982706,4
8,622,2,2,0.1983598612933271,4.068122838078269,0.24815948603512736,4.1443923994920135,0.2479925396545957,3
4,760,3,4,0.4945603514479045,4.249848828764357,0.23650547117853868,4.316403060332975,0.22420139722019689,5
7,633,1,2,0.31367318395560617,4.045042058772252,0.25683448966680067,4.13508483838057,0.24453251431829207,4
5,612,2,2,0.36658585565720186,4.585386104723724,0.20064390747684413,4.652944699171133,0.1756286781441184,2
170,569,2,4,0.24441739227908021,3.9632857914561384,0.2732948598107627,4.083602632056572,0.25669860846909587,3
16,691,47,2,0.0029347659297506157,3.986798171128793,0.27444646155778185,4.080114363356052,0.25249016763036675,3
36,333,20,3,0.24348769267322545,3.9928305886859774,0.2553998700671332,4.062394284278978,0.2518654722129279,3
10,153,1,3,0.14982137092936498,4.034343471230107,0.2584446469153301,4.133652593632994,0.24980322803892505,2
