test_loss,test_acc,val_loss,val_acc,best_epoch,embedding_size,hidden_size,concept_size,nlayers,dropout
3.978102912050161,0.2631655595246659,4.049479058767892,0.25189623623032875,5,547,505,13,4,0.333048818955559
