test_loss,test_acc,val_loss,val_acc,best_epoch,embedding_size,hidden_size,concept_size,nlayers,dropout
3.9728773001626183,0.2527394510743998,4.010141165655468,0.25227328076173655,1,809,189,5,3,0.11062747121387995
