embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
83,381,18,3,0.21182739966945235,3.704813280385821,0.2843172151523204,3.757641070693375,0.26934847585658317,2
143,145,61,4,0.19172075941288885,3.7147700725993213,0.27344302642156926,3.7686994053365512,0.26628899822134816,2
322,200,15,4,0.03551802909894347,3.695526584942576,0.2764206294098673,3.7359988706985985,0.2698488239563735,2
6,34,47,4,0.4350060741234096,3.8052893467821485,0.2670159599152075,3.8856401491669033,0.25712263533891433,9
909,510,9,4,0.05913721293446661,3.6743375762804864,0.28115513739765197,3.7475162885218167,0.2677250663552283,3
139,52,76,3,0.2073309699952618,3.6765813440470847,0.28522694106313506,3.729686936874062,0.27164334961419623,5
17,468,9,3,0.009394900218177571,3.728071706883091,0.28278384709315435,3.7905343588043285,0.267901971285977,5
122,266,19,4,0.3409101495517417,3.717014630837102,0.28038874833556493,3.7640336852282847,0.26888918677083623,3
29,145,27,1,0.33338335772283384,3.6990396250407307,0.2829168687735711,3.7646510653665097,0.2694951033561978,6
164,66,2,2,0.1818553854713113,3.681782832849922,0.2859230615824332,3.722116971161318,0.27321451709226724,5
4,35,52,4,0.5,3.8699459206787505,0.26367488581901777,3.9555625426914816,0.2539947248932685,13
4,836,4,1,0.34575405391576763,3.8840211522180197,0.2474784383241051,3.9606334038682096,0.2376247139099204,5
103,245,1,4,0.06578799868307089,3.685184036364886,0.2844313444060058,3.7413596177002493,0.26981498810380095,3
14,140,18,3,0.4873616187076186,3.7504051099943063,0.26724991246178054,3.8152555356427214,0.258532742146556,6
49,44,9,4,0.22414107344722273,3.726839570492273,0.279261073401675,3.7768367758631345,0.26955533584452734,3
9,119,33,4,0.08142452300851943,3.7406201883602552,0.27364895001951245,3.8006622965652364,0.2613173127616899,5
433,56,6,4,0.2769479671978827,3.719440074611437,0.28290525823084633,3.779126566470701,0.2678321549710502,2
18,180,5,3,0.11468194984471725,3.6985282545452143,0.28257905171407954,3.7556404702771724,0.27078437996920796,8
75,37,6,3,0.06935425405326717,3.688527591776633,0.2859118838093341,3.7402103956218604,0.2716557914481517,4
58,440,3,2,0.24653059547261053,3.6910555494521264,0.2826234734660035,3.7590347405049984,0.27145525008314997,2
133,152,1,4,0.09885021155133938,3.7050757784098804,0.2810265683752112,3.7534649244070324,0.27139135029761496,2
8,121,11,1,0.3521419267319116,3.7552273333221797,0.27488638954885247,3.8294131337916664,0.26471032634389724,8
44,786,2,1,0.09435980077616274,3.681490132098931,0.28463787405476093,3.7295572917647375,0.27236231792854204,5
98,41,5,4,0.30666705969324953,3.6989217451211,0.2795120204574008,3.760707956019847,0.2699118465211373,10
215,154,76,2,0.06351610902121474,3.6755446212303347,0.28134435664175067,3.7243379730302313,0.26994625728653154,3
10,89,1,2,0.48491275186553084,3.777513471612649,0.26071800328394773,3.8416325845849952,0.2523026061866269,6
10,300,31,3,0.025854862368526188,4.382179199949791,0.18724981285642014,4.445684411123693,0.18499877161082567,6
13,119,22,3,0.4622503971095895,3.741177548591148,0.27518779573363283,3.7992317696650995,0.2663923918142712,9
7,169,44,3,0.10356957502238007,3.753159411896346,0.27949029289252975,3.818741588451472,0.2661049924588395,6
8,414,28,4,0.1308563010025265,4.383057652140974,0.18724981285642014,4.446013969934911,0.18499877161082567,6
9,376,29,4,0.045131513023220556,3.7401732290974032,0.27870566484403964,3.7963337067723084,0.26983529312286475,6
69,36,48,2,0.013825855590163694,3.660554736913655,0.2838904760116328,3.7233798936567286,0.27192992439237984,5
24,57,44,4,0.4318470283845546,3.741773403326688,0.27621600399589524,3.797755343131035,0.26763947232147434,8
493,680,1,3,0.16756649814176688,3.6865017775106264,0.2831714594927961,3.7323148101652,0.26971787730611596,2
128,69,8,3,0.3492769841434593,3.700421078044848,0.28224391508203645,3.76405185547916,0.26964303826037084,3
16,177,3,3,0.3890833431544531,3.746780422741476,0.27533485200549074,3.8163571645718353,0.2644731184036403,4
17,323,2,2,0.49796868439954095,3.7450388304746536,0.2667958473913547,3.805679924218224,0.2613289001230594,6
205,258,3,3,0.38069988336640265,3.6746074382577305,0.28507393062781045,3.7219492195197916,0.27222294913218215,6
581,142,1,3,0.0377706821073418,3.6716655469333,0.2760432058771262,3.7362648607725015,0.2681641508648504,4
4,54,6,4,0.42345921333195197,3.912048229201847,0.24822531865271627,3.9766904361375155,0.23945101423529716,8
398,42,8,2,0.32514053143456473,3.6919335180755657,0.2830778808316794,3.741644031927564,0.27079120872969936,5
48,856,6,4,0.03378186575725994,3.6897778317766488,0.2840835083406494,3.7463790508170836,0.2682256814119411,6
4,749,1,4,0.1355414757335489,3.7709740831656267,0.28096284310349207,3.8514260669332483,0.26359436333635744,7
35,38,12,1,0.16604243000592817,3.6811587563748316,0.28193741738489936,3.7293442461921535,0.2712320316078798,9
207,52,26,4,0.3398154173203484,3.7122270105264774,0.27760103910820727,3.771217069968598,0.26944561576681547,4
5,97,34,2,0.31606042249548216,3.782758069825936,0.27072230630604543,3.8521043084877498,0.254005642294418,9
4,57,84,4,0.008277721051786646,3.7406978713549504,0.2749373609563366,3.8056834904985015,0.2677174869920541,7
51,405,6,3,0.05415832017071592,3.688571964600883,0.28507182875602527,3.750065140515415,0.2718468878493876,4
5,146,2,2,0.1823487132710383,3.780860804019538,0.2660101927088085,3.8574299398941623,0.2541432803778423,9
8,347,80,2,0.07139319559531732,3.7276878565198106,0.279142588733262,3.7920094683186574,0.26884120199514905,5
