test_loss,test_acc,val_loss,val_acc,best_epoch,embedding_size,hidden_size,concept_size,nlayers,dropout
3.6454546133357137,0.289274314560366,3.694141138216382,0.2785105871670813,13,191,32,56,1,0.15992350943533656
