test_loss,test_acc,val_loss,val_acc,best_epoch,embedding_size,hidden_size,concept_size,nlayers,dropout
3.9558601724388103,0.2661190287628942,4.025025343272943,0.2555818358183346,3,153,168,1,3,0.27980436387385393
