embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
44,35,14,2,0.21018390104374451,3.9696566062952927,0.2632824496376348,4.029120927435385,0.24985143648692953,4
24,65,19,2,0.13341363755143332,3.975524639034913,0.2640892786321019,4.0470839435663155,0.25403649519587873,3
125,200,2,3,0.09221993282345764,3.9297533302949823,0.2693449112611743,4.005541990061209,0.2501047440601277,3
311,617,11,4,0.0398227385045305,3.9476010611984704,0.272781198840134,4.024593484298181,0.25166434566604046,2
65,40,8,1,0.06357998585063873,3.9402225491825096,0.2677581376277509,4.027172723876864,0.2549662362761772,4
109,70,2,1,0.17491314250164963,3.983141995938817,0.2675748829641333,4.036776351802801,0.2526971193242694,1
53,64,21,2,0.25261836000927457,3.9669438294370187,0.26815645507013836,4.04027004825565,0.2540614670110839,3
34,500,16,1,0.3503761733035781,4.0170527367946365,0.24633320763984445,4.068294633358558,0.24087677318896172,2
841,181,60,2,0.28357206381385464,3.9620816786913498,0.26023583355630864,4.02763374619165,0.24311732711561362,1
42,145,37,3,0.47687111347243333,3.9774228292824887,0.27132940789550236,4.06094496824331,0.2533817426602443,5
27,358,27,1,0.4318845169165139,4.010246548747764,0.25426970685697936,4.072674346390889,0.24564582084402203,3
17,579,36,1,0.5,4.032066786328969,0.24836703448970063,4.1063544494624225,0.243367024958505,4
18,129,91,4,0.28875778788605905,3.9994228223301707,0.25653182136047137,4.073874804512388,0.24600643039687373,6
61,729,78,1,0.31060398611163187,4.016292621172428,0.260329550855087,4.064190051731066,0.25576758448491105,2
714,144,1,1,0.1916676788538903,3.988902156160844,0.26749785720911134,4.049596361347229,0.25337543718416106,2
930,63,39,3,0.03722090636333847,3.98271326635497,0.2584133273512895,4.026871591373594,0.24976707912946458,3
193,556,33,4,0.1582146735074098,3.9527377526124,0.2692324612325921,4.0168571291991855,0.25337656895031074,2
14,65,6,3,0.08022432288058351,4.000260657210026,0.2565537057598535,4.059765695463758,0.24817050777671215,4
671,49,27,2,0.10437570378536465,4.000420501729509,0.24982809126373412,4.028780598664117,0.2398851003476295,1
29,49,4,1,0.48491288106384584,4.004602073483672,0.2506789849400513,4.098171703617329,0.23858157340765182,5
580,470,48,2,0.1397120370711864,3.9699113775313144,0.2580425232457096,4.033796105208463,0.248659427862771,3
566,154,15,4,0.2541340621580642,3.9233941637446863,0.2764136676993724,4.0300418931850865,0.25403145944132055,2
14,163,14,3,0.008757388979850733,3.9699239031212112,0.2716222758588755,4.0599096692512635,0.25057051810686115,4
56,382,2,3,0.36712811084012176,3.9679294875631013,0.25691450301550806,4.043298465422602,0.24925775310808407,3
103,755,3,1,0.055328827779749234,3.977228490525074,0.2633235842333491,4.0406987290283345,0.24609715101429708,1
67,41,30,1,0.34958966822455007,3.953524506440996,0.271803608865509,4.031716626474785,0.2543349753063104,7
17,554,4,1,0.26069825060705876,3.989997002432425,0.2720393506253813,4.066522421300315,0.2538500501415712,4
213,553,20,3,0.038357795566330566,3.9310022630392765,0.2725128172496566,4.017385828110866,0.24748174118280106,1
135,571,4,2,0.14539944834284013,3.965591933346181,0.2656239670698242,4.033444158048059,0.2493873602667594,2
35,49,41,1,0.28647855793292154,4.007025154486145,0.2614645721764952,4.065951509172637,0.2525219683462435,3
4,942,3,4,0.27619071351855473,4.166201450810461,0.2422264197424089,4.222741825329618,0.2267378849077192,2
4,1024,3,4,0.4509472983710505,4.206114688172096,0.21134789761017247,4.259166295676002,0.2310359442784011,12
4,846,41,2,0.12615753911631022,4.037626262572008,0.26522760039547033,4.1033450847582955,0.25324691500497637,7
5,720,1,2,0.17819041992351115,4.586258661190857,0.20064390747684413,4.650673356565087,0.1756286781441184,2
7,175,1,1,0.3166630728317178,4.029433262226546,0.26322836440971503,4.121965430838343,0.24586032618638748,6
4,454,2,1,0.22777446022691,4.047960527312999,0.25600221251199407,4.11920787797908,0.2455809151465504,6
5,782,1,2,0.17595658194524427,4.064672710624704,0.24315191854446402,4.124346272163384,0.2442298835731886,5
58,196,19,1,0.14230379444670377,3.9439529594196845,0.2702774016855492,4.0094567611679155,0.24770529806965275,2
752,387,49,4,0.042923634088336715,3.966676122544031,0.2654905326895088,4.025882439209276,0.2553418810735185,2
7,850,38,2,0.16602230358724035,3.9877243787842755,0.27452941989618773,4.074593598130118,0.2542767023457554,7
4,895,47,1,0.4038268606217559,4.188716172217294,0.22496149032887205,4.245413985579481,0.22502543334365568,6
28,43,5,1,0.23705675521448683,3.942904090865978,0.26843806258643094,4.031801874304163,0.25427977509808675,6
451,46,74,1,0.30731681004798894,3.9885776407410107,0.25164199611220917,4.033097260438609,0.24535200682092195,3
40,151,39,3,0.2040821734752884,3.9968266448371876,0.2572746114947609,4.035505622734525,0.24716807096159701,3
26,372,4,1,0.4879607087661311,3.9999143745962957,0.27358623401654897,4.087635630696931,0.2534426064139321,3
338,268,10,3,0.1218022467620119,3.978790125121466,0.26219207618540774,4.013721063807084,0.24950344733119262,1
18,492,49,1,0.37683617920436396,4.0604487854532065,0.25266237123900476,4.116420139147323,0.24515221222841937,2
6,952,1,4,0.1895557885731467,4.04857711686295,0.24941232400664912,4.121646842532349,0.24534331224981373,6
5,569,2,2,0.019601481261196263,4.039033546325741,0.24812546727175916,4.103632449961889,0.24409726423276842,4
6,697,1,1,0.45912163376962384,4.111921784418544,0.24255521780507167,4.179527933849341,0.24083450424427777,8
