embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
104,718,61,4,0.017944792808426646,4.013079064847333,0.2606605007789516,4.0944231983576875,0.25260856744385285,3
185,118,12,3,0.09692510894147416,3.953295245614604,0.2707942692047323,4.038414961487885,0.25090415617334866,3
18,386,38,4,0.38762244699718135,3.996979776692704,0.265726415455011,4.102332350572728,0.25338555506984073,3
4,47,33,1,0.12740300697107337,4.0292059596406595,0.25472238134476527,4.094879535428406,0.2487838485999303,12
464,860,15,1,0.3851259665692001,4.02216559174192,0.270025394407196,4.1040451473927915,0.25050742458505365,3
61,285,49,2,0.24897003665365258,3.975610020717447,0.26023339413463625,4.033409407572551,0.2590502673411579,3
173,305,4,1,0.3857225691792814,3.969067489823169,0.27180512317987426,4.034505801714528,0.2565425870790494,3
57,100,12,2,0.1552557750231487,3.9191771776731774,0.27449247693210954,4.019540433887923,0.2528618426521845,2
129,220,5,2,0.1289872929325926,3.9584077847828145,0.2725312441741516,4.0330693797184525,0.25607926329395175,2
100,56,17,4,0.07819585925547362,3.98527421732333,0.2661526611830435,4.0649592617564165,0.25607535263400605,2
24,613,46,4,0.26637956156114195,4.0013163173842905,0.256258998656272,4.0755797274233245,0.25004858545095715,5
613,1024,20,1,0.3840708096215903,4.0116597150911835,0.27166753642490743,4.097049687668928,0.24904514277157805,4
10,291,36,4,0.46962883792750776,4.019153195822125,0.25406458149603545,4.093911269338116,0.2484735869174489,10
58,174,46,3,0.3396484594669703,3.9517080665644087,0.27707471557081337,4.052181269610595,0.2609849358469174,3
191,53,3,3,0.47858751637266317,3.9528283656826497,0.2749004107222973,4.043027834572443,0.2543555467986674,6
262,311,56,3,0.03277121072345368,4.006164784896277,0.24718375673879361,4.047853360044945,0.2477683316213315,1
27,927,12,4,0.4786331624077361,4.066150607297563,0.23366166092577773,4.1354520392049485,0.23973401149520004,5
18,882,10,4,0.5,4.065336417985152,0.24433510253109395,4.124218609803119,0.24270665356204776,10
313,294,9,3,0.049791669164492514,3.974358406877712,0.26225706072001603,4.012395207009465,0.2500353612687772,2
12,112,3,4,0.13564273743786165,3.978285371418542,0.2720785005781041,4.085368007202591,0.2553210145333485,8
147,829,25,1,0.2543732655869712,3.98171786563345,0.2651369301915714,4.070082926853483,0.25445782410493756,2
870,47,28,3,0.48658177090897864,3.974809404957246,0.25867266787673443,4.05311719191545,0.24739123158069448,5
238,228,11,2,0.4509507452851261,3.9414522432473142,0.26646284373339496,4.004678162534105,0.2530868937901952,5
466,495,9,3,0.10683516527537434,3.938963672681259,0.2632166207473662,4.0276294721782895,0.24976282849710307,2
25,108,17,3,0.03455997571008068,3.966813020675555,0.2724791349946803,4.062034311912936,0.2588460286727482,3
20,423,10,3,0.10368079583127454,4.008338928193099,0.27045488768206594,4.0891255009982785,0.2525376260279501,2
91,33,42,3,0.3173039166098596,3.93959011958312,0.26644376158971445,4.043377281620749,0.24998224075635422,4
87,92,15,2,0.4996502546876836,3.939068329147604,0.27813020869645244,4.050608522711069,0.2596518306445155,6
912,43,48,1,0.3164590333573716,4.017350069097356,0.26351622274874514,4.104029521681096,0.23916421649962635,3
831,367,62,4,0.3814983615929592,3.9880482608902565,0.2729249207450876,4.053848887544147,0.2570116350428205,3
254,72,23,4,0.17431796143746103,3.936318043353794,0.2774754088287153,4.040760510199719,0.2604649582614899,2
103,77,26,4,0.08312006158251439,3.9532091005539858,0.26978374814085093,4.0504485354962725,0.2550800385221254,3
6,141,13,3,0.3945447926624502,4.045578198091062,0.25798329496706435,4.1288807842959665,0.24644514659800762,7
12,178,20,1,0.22285243132586052,3.988063809116867,0.2621543854476869,4.069053406425178,0.25549862111450705,6
15,154,31,1,0.17317772172837337,3.9948469320261086,0.2629455918710098,4.05687176510682,0.25607116161099985,4
54,356,3,4,0.3152734481048547,3.9834147303416794,0.2728922122135584,4.081749311156627,0.2564988073635525,2
25,98,1,4,0.4417711509714973,4.044521307201292,0.2552657093555661,4.1219513907119465,0.2473415794230599,4
151,814,23,4,0.4263041842795967,3.984733099811111,0.26550534828988764,4.064980543322341,0.25322345257263174,2
168,399,55,1,0.3942124052846511,3.966803583457953,0.27988935776309143,4.043453977513088,0.2590777056361769,3
346,227,3,2,0.1739688438563779,3.9407114795506857,0.2639658136686012,4.010934189581283,0.25286333212461976,2
14,53,14,1,0.18456635243531622,3.9832897300370727,0.2657153521847477,4.049038217357534,0.25405244923188575,3
425,71,15,1,0.4683672092670652,3.9826735435077145,0.27152015623066145,4.039385160986731,0.24904213256660548,5
7,126,7,4,0.1132336389093409,3.9887472075411536,0.26982603841921976,4.075962675267935,0.26238764076856963,7
4,663,9,1,0.4280814285694135,4.210623267445825,0.21670470019299307,4.273394792239575,0.2213742727712028,9
205,58,11,1,0.01657351024595699,3.975516415469349,0.26395683797485553,4.05210201710605,0.2509788743886831,1
6,154,53,4,0.4393392843639507,4.064881726204384,0.2471974857208129,4.139975116236806,0.24070216402194497,9
43,46,3,3,0.35994797040808807,4.014379478583602,0.25098569270413607,4.094572219381877,0.2501119847625922,3
13,75,85,3,0.328848252282231,4.027763982846153,0.25920287818786203,4.097781283251999,0.24956464175061677,4
9,814,8,1,0.24735552032975283,4.011776227726296,0.26003495632073287,4.115155792622926,0.2494082175226944,7
7,882,1,1,0.13732488488182132,4.048935790601254,0.25458973918202543,4.136777355323478,0.2436315719923764,7
