embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
70,852,35,2,0.11052268163082629,3.683239378408969,0.2839769957985047,3.7535489239327604,0.2705861057529299,4
179,57,7,3,0.205965047429373,3.6471584921510725,0.2897141331466788,3.7034664856794133,0.2799742013597962,9
4,685,59,2,0.2947909326073573,4.383085588343831,0.18724981285642014,4.446393079184526,0.18499877161082567,6
908,598,1,2,0.1439672204836232,3.6906781032296454,0.2783572986179313,3.731055138314485,0.2730329048411541,3
382,280,2,1,0.4710831164277498,3.699372132382885,0.27209504667667056,3.7554412701399826,0.2619785574859503,5
8,137,6,4,0.21430090617614317,3.7173819670115558,0.2798397622493304,3.7827560502358524,0.2682826088297208,7
396,385,2,3,0.06487814885258997,3.6916249862228634,0.2830278036615792,3.733302409833087,0.27753373772537027,2
6,570,10,1,0.27398764604650333,3.7637125371668483,0.26694225271308536,3.8349537633510127,0.25250939542869455,7
104,467,22,3,0.08912363328507167,3.7078491297119522,0.27950258237663733,3.749807002829095,0.27325376146680086,2
15,184,7,2,0.47786992054409294,3.741869913248558,0.27092269402035835,3.7974653954871416,0.26188348343578327,8
4,712,87,2,0.31379638303191526,3.863041556803516,0.26238978730100027,3.9192200127246273,0.2548876768594461,6
5,291,56,2,0.21211463180347395,3.755152863618539,0.2784829520299614,3.8221324994338,0.26591170492248134,9
13,515,8,4,0.0798027639966103,3.7051911444890684,0.28030596585966905,3.766412850401845,0.272505415267519,7
919,406,34,1,0.032749606951776145,3.715145677618091,0.2767143068349812,3.7826978863724885,0.26579239237933533,2
4,395,26,1,0.39780857735093167,3.862247677719782,0.2647249401017398,3.9319495193095615,0.25836727519092534,7
5,213,27,2,0.4793567361984009,3.803557671866959,0.2690108595998659,3.890078829346232,0.2586044727819782,12
6,428,54,1,0.28551104395004073,3.765707879787811,0.266366295729709,3.8323244867630453,0.2534412504860489,7
4,242,37,1,0.11376067263234729,3.7132843118675494,0.2779009739517313,3.7885689988036546,0.26935128589890217,12
6,184,37,4,0.42070697627705145,3.795691781327892,0.2669315694810842,3.8676745452177226,0.257902865887508,8
4,308,21,2,0.3944392689306658,3.8130100603391983,0.26742906262634825,3.890355734118681,0.258604995067388,8
18,778,74,4,0.3741604473381974,3.7287219279298656,0.27493629777769824,3.7830135851476787,0.26817861873472465,8
27,882,37,3,0.04328856955519528,3.7111770379009337,0.2861281970719792,3.776318998876548,0.2737471738039604,3
9,551,54,2,0.42688143893926667,3.814192206879895,0.262616031109063,3.8816524549719595,0.24877385990491835,7
176,553,32,2,0.2897358044389176,3.671363099007428,0.2842810246563218,3.725064375694515,0.274724872914106,5
176,35,51,1,0.010580628606611353,3.6597814356110865,0.2794886875270639,3.7195318433858193,0.272060599095103,6
5,500,16,1,0.4089004564403975,3.8647011960324944,0.2511453627726584,3.925978977157395,0.238674610059449,5
4,668,52,3,0.05926865526705172,3.741436646319934,0.27156097815429303,3.794838987383982,0.26406379034668465,7
4,808,51,1,0.014490596414203027,3.9809741405623544,0.24948758565606666,4.042210779883387,0.23880005032883156,6
6,294,15,2,0.13895626350580303,3.7564912015461425,0.2762124822736635,3.831035312542217,0.26477709020105417,4
5,896,37,1,0.4070194339012721,3.8566168675132193,0.2636059264183651,3.9166140332995254,0.25232066346540344,6
7,719,19,1,0.4329709080933933,3.847329075360177,0.25025190438920797,3.9108692870597275,0.2410531612663719,9
29,49,30,4,0.1895260576429656,3.6930061422979037,0.2805716638855929,3.7527877444849196,0.2734150429703038,8
4,322,91,1,0.1448467091951819,3.7527866513221158,0.2651775985118635,3.8119857496781306,0.25746884516782953,6
9,264,19,1,0.14674897435780376,3.7074461553618647,0.27680201083578626,3.7660946929082053,0.2674261547672002,6
11,113,30,4,0.09385183105346939,3.708995387287898,0.28078713073458955,3.777672176028239,0.27235577029511454,5
9,45,79,3,0.4046249368838756,3.7367926394629207,0.2715395504213274,3.8062561711968463,0.26176435260788034,11
206,144,32,4,0.0034649057624281943,3.6695372963536546,0.2805643577449417,3.713899659225774,0.27427824600023665,3
36,81,32,4,0.0064195062425035365,3.6967543548908304,0.2800286647491959,3.7567136042833016,0.2731244697109307,3
5,788,20,1,0.13946896096910177,3.81017797339707,0.2709478891346357,3.891393083148282,0.25706013689688406,5
10,730,23,1,0.11262635735383603,3.712376657496824,0.28268994970036365,3.7809281873436973,0.2704515136591572,5
5,618,13,2,0.4937158899949877,3.899694772529623,0.2512779389336755,3.967873424987186,0.23824650980588558,7
20,620,64,2,0.2541495837079704,3.6938642431154887,0.2808218234128846,3.7669019633242598,0.268658940784041,8
10,858,10,2,0.07750364495323575,3.730704316102449,0.28217222570914036,3.791181676867291,0.27051400081925103,6
7,37,1,2,0.22777717583690782,3.7433885454977878,0.26887100420246185,3.8029237797208486,0.2590082470919273,7
5,627,55,1,0.02747101011063602,3.7346506310207443,0.28145558564199746,3.7946825400455633,0.26998442889517854,9
816,70,2,4,0.4615268884926873,3.708615320570004,0.28202896355878654,3.7671856398105876,0.271187707305544,7
5,39,17,2,0.49455676037018725,3.857422730119749,0.25538710334729353,3.9244779114361146,0.25070425451870776,7
4,1006,51,2,0.018216116416233274,4.382834799583772,0.18724981285642014,4.446235929372798,0.18499877161082567,6
4,55,14,1,0.04959482563809048,3.765306219647256,0.2714108562488664,3.8193078637372295,0.2644448614897946,8
7,52,23,1,0.34649019242028445,3.736070675852847,0.2607372508735788,3.7973035058314344,0.25560846421102057,11
