embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
84,372,4,3,0.44647347717382735,4.026063984504435,0.252963809632496,4.054548638284207,0.25371420583181076,2
576,49,3,1,0.22040492182531823,3.989876572234503,0.2572589161356479,4.04770783736795,0.2457038184543828,3
4,155,22,2,0.33812745099006564,4.15134451730789,0.23331915280242807,4.216465694892756,0.22750092749632042,5
105,34,15,2,0.20755059850503482,3.9355176266328935,0.2789442435302474,4.025065097306615,0.256595677218064,2
19,353,9,1,0.27232450901592237,3.9781516864918913,0.26599061611842184,4.046277619592826,0.2511777949970613,6
302,92,3,2,0.4681918249302152,3.9628992308043736,0.2739588440483559,4.029426203820878,0.25604424423898525,4
896,328,64,4,0.18899702066444457,3.9675803539197667,0.2553333483117555,4.046494947506677,0.2489299461696365,2
6,308,14,2,0.11252725241991596,4.019171784180454,0.26645940328077955,4.08084650992159,0.25024807064894605,7
38,162,4,2,0.22884319966148897,3.9453395426102653,0.27466690148346107,4.01711961486521,0.2542334473009283,4
472,244,4,2,0.2273110377609734,3.998604442551792,0.25608968141044575,4.037931843285607,0.247626298560373,1
4,140,23,2,0.37068668346974537,4.134752044478163,0.2173596552819752,4.1885266924435545,0.2255792510984537,10
5,158,20,2,0.3398227305657715,4.066917288275739,0.24976306765742884,4.133948814590283,0.23927846898580735,6
4,158,22,2,0.3286514215884116,4.123089901255297,0.2557151525757878,4.19213316254687,0.24551685182562827,6
7,110,10,3,0.36673428479075887,4.0406305440845465,0.2383901364460774,4.1163959542011,0.24296975014631014,7
4,146,21,2,0.35659750463922135,4.166777915331994,0.2454354205974418,4.245530853546005,0.24611117360134221,3
4,140,20,2,0.36486634342958885,4.117140520908133,0.24636567943553236,4.18720441703641,0.23936615807743605,5
4,144,21,2,0.36296421548347085,4.072235113894938,0.22460117350843076,4.142771613348044,0.23728821273827794,10
621,520,3,1,0.05304213604044972,4.056044318400136,0.2470633815157244,4.079661113060445,0.2422163418643119,2
12,106,7,2,0.0931672969379207,4.009006146613905,0.2586732304527907,4.072133636843474,0.25320903707729236,6
10,79,20,2,0.3314136058055058,4.015460531384349,0.24995716621118413,4.0845097269008965,0.2484460839506089,8
8,146,21,2,0.20446688637238702,4.009302824894882,0.2584077729791543,4.089147478529925,0.25232086108438534,5
7,133,16,3,0.3809941732273173,4.009946888997574,0.2523071597309986,4.095393799776958,0.24052931552201337,6
351,448,94,1,0.43827417746335356,4.026654131990678,0.2552675458514986,4.0691869541336825,0.24738528553828656,1
6,119,69,2,0.1823325224019144,4.026771815280728,0.2516514539881932,4.0927570087809455,0.24772850518276324,7
8,191,7,4,0.35278704096786523,4.036058568777714,0.2425810459259017,4.112922873008353,0.246120189034959,6
12,104,5,4,0.3256822503005275,4.0159245832498165,0.2425621819697071,4.078579902223313,0.23994390415993921,6
12,214,9,4,0.44790748576408623,4.02011770569146,0.24560791401109947,4.099941312157279,0.24409411574850023,7
5,81,9,3,0.004198018528513536,4.002812511621247,0.2661491829029114,4.085665108806121,0.2536648186702843,9
9,350,12,4,0.19522560972007308,4.019770017746175,0.261335691232325,4.09124484939046,0.24928014613487792,5
8,1011,64,2,0.14393553746950194,3.9934188909058785,0.2691580564481569,4.0593307128983716,0.2539046293404315,6
5,98,31,2,0.23681957436619766,4.079080983308259,0.2378072991457152,4.119982900094052,0.23950906612088044,12
4,52,49,1,0.034015277339353445,4.014646685989622,0.2560713906947897,4.079243959693278,0.2466852974700026,10
4,148,22,2,0.3511810679330141,4.207873360748875,0.22144150889474917,4.244000965020659,0.2387495032059871,5
5,211,7,4,0.4918984508670913,4.148293313152141,0.2441009604969524,4.219318812730103,0.22845887975413928,4
13,101,16,1,0.08041659206112456,4.002794049124093,0.2554451312390912,4.064781237626582,0.2513724832068212,3
5,108,31,3,0.2380518343046471,4.072741833768608,0.24307549801917863,4.136005740416911,0.24007525184002354,6
7,76,36,2,0.3464003498739528,4.027371122763085,0.2513707312034768,4.11384070485075,0.24068042713891272,6
513,649,7,1,0.46731038446116835,4.016160767581732,0.26637167625637515,4.075888147039705,0.24326137816016843,2
5,306,10,4,0.01877022126937644,4.031455479289154,0.26143980473558903,4.087442564822867,0.25759806228851795,6
4,148,21,2,0.3502981063838799,4.133908181970628,0.21662845669379083,4.184836592779683,0.2226581185325169,12
7,249,6,4,0.21335791356667133,3.9839539490473443,0.27563441748615414,4.070890602484795,0.255673588971485,8
10,61,45,2,0.10678465928331887,4.0135249757672735,0.2641319908529504,4.065505223180508,0.25370712985233557,6
4,117,36,2,0.1420468485132239,4.019136729951627,0.2681413193464932,4.090897121206352,0.24867942995132583,7
8,98,49,3,0.26155167293053333,4.003323598832161,0.2657459589134297,4.077276134751655,0.25195733136612863,7
5,41,11,4,0.21390335185951787,4.052681495749549,0.25333891931852937,4.133130960666466,0.24320452991737737,5
7,42,13,4,0.39543499153472655,4.03093335933039,0.2601718119306615,4.121886492569104,0.2450068525436996,10
4,106,48,4,0.09022029385600494,4.023289764819944,0.2636180259956555,4.082584582214466,0.24858208643928362,6
9,39,9,4,0.26216989223308845,4.013786489425617,0.261099294123769,4.09729089885371,0.24628800248608504,5
8,136,13,3,0.4394793142173001,4.0133762589516335,0.2504348879180772,4.1005162303927465,0.2409924001883212,9
4,136,7,3,0.35778061271068184,4.591471812467415,0.20064390747684413,4.6533189661534715,0.1756286781441184,2
