embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
147,184,58,1,0.42611653433729857,3.9881188743768843,0.262693268810259,4.053958994011727,0.24483000776940947,2
256,321,92,2,0.014152962636249045,3.9596293210708393,0.2682334347446729,4.046371883827026,0.24544688124737987,1
135,603,31,1,0.0558015653325164,3.982548743808949,0.2662798286773015,4.0926646979679715,0.25184827854395386,2
20,346,54,1,0.3285945153052113,3.993483336077677,0.2702618202009907,4.0750620787341925,0.25419634139038827,6
193,108,39,4,0.09871064225106652,3.9634657398553643,0.26360121403168113,4.04723928518111,0.25149800218840573,2
773,166,23,1,0.40376316192473927,4.031522620926224,0.257044838497966,4.082837394825937,0.24675466666778773,1
23,88,5,4,0.2762668444261063,3.98149562429717,0.2674085676223758,4.070743511641595,0.24983366898428808,4
11,380,21,3,0.2862639566814956,4.032075213346749,0.24461606483798762,4.095266911952323,0.23969850798166772,7
4,356,13,1,0.00681875087207362,4.033293501209344,0.2590245565026435,4.106998469344227,0.24580197075502513,6
18,1014,3,1,0.008150389362096833,4.022247312419578,0.27353483717513355,4.097319196736553,0.2546794073043517,2
5,703,9,1,0.030315829913519537,4.027259772055879,0.2587065140391266,4.098556953123167,0.2549942383796854,8
4,224,7,1,0.5,4.1112264229637905,0.2531550491284974,4.201340372016161,0.2378802808228818,10
281,287,29,2,0.31886509554096376,3.9716698465997196,0.2704277888451934,4.016111003210287,0.25602133342697364,3
23,859,7,2,0.17119997385151553,4.054540893030505,0.26906322576571584,4.096181176006123,0.25193290599767704,2
4,79,28,2,0.15975123124987373,4.009916464099525,0.2623932103009085,4.08615880690212,0.2529810840128846,9
35,341,58,2,0.47351012105410606,4.001850028447276,0.2666743871181065,4.09447918981516,0.2516419595898152,3
866,70,1,2,0.43079830290659676,3.9573334428164326,0.27563876039793,4.010278528424783,0.2555370601285312,4
28,700,74,1,0.2208790797861458,4.002749148107158,0.2620781010804387,4.07095863611769,0.251919513658233,6
40,211,9,4,0.4837814056735438,4.00334624133493,0.25971157144058077,4.072434628699422,0.2442347298721051,4
307,675,17,3,0.2509224218675662,4.0197186388394295,0.2534908621554859,4.061460100451982,0.2538325827904951,1
12,40,43,4,0.06571608842459314,3.9991690296941917,0.2602065357369582,4.077522076747681,0.24576386164889147,3
90,866,12,3,0.36400634322442027,3.9914521439771278,0.26476377815083163,4.07396567265732,0.2505498046939463,2
13,518,20,2,0.32064605850673905,4.030964450475109,0.24720501115673166,4.097865109392503,0.24423694784720137,6
215,811,75,2,0.4781603296235154,3.9975348879209984,0.25685514899668854,4.060058808418494,0.24732877384472024,3
220,273,20,3,0.16599340259807088,3.9513887296837216,0.2588043182261805,4.023017865207801,0.2510710416288018,3
225,40,46,1,0.12194865064710797,3.966477182195426,0.25942544434148707,4.031612539317096,0.24646376333189346,3
5,486,57,1,0.006539237719889013,4.02968209286064,0.25898431242860853,4.114833678406869,0.24772728518590068,4
890,201,12,3,0.42755771690635536,3.9728392186772616,0.26621930186396003,4.042166307642534,0.24928399520620217,3
6,401,10,1,0.1926055744859086,4.035280112558839,0.25426849675607405,4.117351810785456,0.24735213912676968,8
7,125,6,1,0.06945019026492821,4.005957030621019,0.2572402156714034,4.091968445437669,0.24753445332327237,4
9,269,2,1,0.02803176297626425,4.033014278119365,0.25852240657420084,4.086799601764432,0.2503997525072959,3
4,461,2,1,0.2079162307655521,4.111474329214918,0.2436596171862843,4.173433286400614,0.2433229932979198,6
6,751,2,3,0.3502471346842337,4.161068635088378,0.23046438930485033,4.2062876194503245,0.23588140547100422,6
199,64,46,2,0.33269067906586897,3.930904610781885,0.2719009237396101,4.020416147758503,0.2562231998309092,2
81,974,71,3,0.09118595137933616,4.013541167156251,0.2534846969153618,4.075417562648921,0.2518083682086643,4
5,33,91,4,0.35901167486059143,4.071721737814826,0.25070911703729354,4.155751059559281,0.239255826327641,7
623,658,19,2,0.2316478123940745,3.9477466165641846,0.27446200781698027,4.0382470763789025,0.24868122828625877,3
8,183,11,1,0.09160282478004483,4.007855584483308,0.26674746043521336,4.087460041737764,0.25075761771719474,4
19,40,5,1,0.31142361106363264,4.023957612268785,0.24942417050775578,4.092946428828519,0.24260229456186858,5
95,240,2,3,0.2472923111172482,3.9663440463264004,0.26526239938868557,4.04923064650587,0.25343208832801256,2
109,176,3,3,0.32534343507639735,3.9725918100125632,0.26455289716848446,4.040015798092359,0.2559154523027026,3
990,78,16,2,0.3397029744717127,3.9538472599639936,0.26864985825101767,4.006307117802932,0.2545983851724061,5
17,407,42,3,0.31260891659188905,4.025573110792666,0.25496991736956603,4.088068140469246,0.2523248516129701,3
104,614,7,1,0.11659708624159021,3.9974044279926093,0.25769378779551133,4.048555844908815,0.25333027470563396,1
836,327,10,1,0.21928661491990098,4.0112744221666565,0.2465000023937609,4.0991039307512,0.23941785728281703,1
7,34,2,2,0.46311022201934315,4.09953030643383,0.23498307686070155,4.167216139754612,0.24603744774620698,10
6,372,6,3,0.3806661566133817,4.054930678201703,0.25876870821136305,4.134940056770961,0.24308731650393745,4
42,112,4,3,0.027288475408359603,3.9862133377642888,0.2715292618194234,4.042267859246986,0.24956441772335008,1
35,148,4,1,0.21802754295666443,3.9674543262040833,0.2650964499490118,4.034649253292769,0.25012497131562744,5
11,571,29,2,0.20269936254036747,3.997272612232386,0.261590303270343,4.08588645751584,0.2500204873046894,8
