test_loss,test_acc,val_loss,val_acc,best_epoch,embedding_size,hidden_size,concept_size,nlayers,dropout
3.9824678309459185,0.2635381961732502,4.009460441353779,0.2526787371662548,2,271,191,2,2,0.14197152251531692
