embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
820,361,96,1,0.180528176982029,3.7026305210680444,0.2783387434795604,3.7581078370854426,0.263455651006103,6
241,1011,5,1,0.19199000507580005,3.693351904203043,0.28268182742704434,3.7461695352259805,0.26762385211410983,6
23,113,28,4,0.26705771959886027,3.698023203404405,0.2833821351338482,3.763054605995691,0.27051192164895393,9
15,328,15,3,0.44672380184745036,3.755202739470503,0.2747175702905608,3.817042085452028,0.26331020246014586,5
428,92,20,3,0.4852137801976603,3.7044865629859256,0.28013639119649913,3.757464227205239,0.27236112991457817,4
567,838,21,3,0.11384162719898794,3.669546835262014,0.28115843035103766,3.7310100817158958,0.2707394265554723,3
59,524,50,3,0.37889902492722,3.6925917114191997,0.2796968538610519,3.7563291464587873,0.27017891861392346,4
63,609,19,4,0.11584859832450017,3.686606782688397,0.2827471158454233,3.741345670809702,0.2715169981055209,5
37,278,2,1,0.20841495538125104,3.670106092636197,0.2863821302671571,3.7369942378139913,0.27181729880949596,6
87,835,7,3,0.49772533718312456,3.7079711511569085,0.2705756276430417,3.7580398097931837,0.265633419592796,6
81,674,2,1,0.4764050301865183,3.7415685474244422,0.2761838002328088,3.7982184831492587,0.2650422043602689,2
17,65,8,1,0.3655864052433059,3.7343545112228402,0.27868354294603526,3.797328594898943,0.2680496734942767,6
4,291,14,3,0.1392101550668582,3.7719647471214204,0.27682366773164646,3.838219711651899,0.2655146855490444,7
6,288,14,3,0.27671459854753155,3.773694953234512,0.2582449868734297,3.8365575281493465,0.24664604540888035,11
4,348,18,2,0.5,3.888121330268975,0.24678249159302174,3.9647684795288294,0.2380361363074991,9
432,317,53,4,0.18668638297618706,3.695290325607925,0.284358146625932,3.7383046331031275,0.27035975353383757,3
184,69,12,3,0.011040852125430711,3.6750162627859018,0.2779293655026063,3.725866967965264,0.267639335979512,4
60,648,85,4,0.35269613947246115,3.7041011501205983,0.28259037617341465,3.74924968988838,0.2706792558947064,10
101,870,61,3,0.24600391327607002,3.6957644238578076,0.28038157361870414,3.755343425546626,0.27246052869773685,2
58,86,2,4,0.3613382767613782,3.7015303913922697,0.28193119405652184,3.7628147689795086,0.2702499906602107,6
681,67,7,1,0.3685696066117563,3.719512158924168,0.27454029843906,3.779611947333098,0.2615735230522921,5
64,491,18,3,0.13244294910123933,3.7016811760183135,0.27533731286642604,3.7563813932849337,0.26787507655570153,3
33,852,11,3,0.19489181055032712,3.7105095477270615,0.2768652731725156,3.7774820606091954,0.2666146724042219,3
5,54,28,3,0.48393523464002475,3.890112360840385,0.25708550731097846,3.963504807743908,0.25066100273457537,7
489,195,1,4,0.2870343844649416,3.6903100044282655,0.2796272203162656,3.7411107631192095,0.2707374551331567,3
29,611,63,1,0.3932208825278478,3.722238469254194,0.2752588722184286,3.778739281168949,0.26702101982723225,4
273,38,87,1,0.16915350259412526,3.6908154698023505,0.27961227374734715,3.7395911865240423,0.26990594887495617,5
109,69,65,3,0.06275285261719088,3.6772811477104335,0.2811238448303479,3.7226880154682616,0.27102762418303883,6
59,55,13,1,0.17948250593933018,3.693915878289407,0.2784290658625536,3.7600201183469606,0.267567549363181,2
632,979,40,4,0.380473987406433,3.6949962156439153,0.2870669761023939,3.739732432699156,0.2709735667396029,4
194,78,56,3,0.43675543583134097,3.7021362812215,0.2823667257384499,3.7541582370595936,0.27044675301924287,5
16,55,53,1,0.4287262249296777,3.7372912096105333,0.27272276994693523,3.80145594708581,0.26031784969007066,6
6,664,7,2,0.13945940936012374,3.7509089999514935,0.2764405247500367,3.803479456820092,0.26563632157734396,7
31,161,10,4,0.08407882211929252,3.6890779714606925,0.27785841308096476,3.7464446117331227,0.2670376261049273,5
10,77,9,4,0.2582153057778005,3.7283435221038865,0.2791920881543749,3.7863737668186404,0.2690278408418402,10
102,33,2,2,0.49880118148857366,3.7302558312925,0.2752248280423644,3.788318806742059,0.26551096538469215,5
16,283,58,1,0.46939451425760187,3.735173803582398,0.27104441131946266,3.8034213842450564,0.26401795632968056,7
96,112,87,1,0.2713653988587079,3.6770069457972014,0.2865419911559248,3.7271929211914645,0.2719370806845488,6
110,68,5,4,0.15079535344530876,3.716398453152686,0.28387813540728923,3.7673372735491446,0.27027289041681696,2
9,154,11,3,0.20427095029257375,3.720765693624991,0.27534972133285923,3.780523138714979,0.2680263523768177,8
80,200,17,2,0.232406451279279,3.6810403173908184,0.2853425248491884,3.7400368800950976,0.27104677026395246,2
4,778,2,1,0.3656653065464813,3.8584318768551005,0.2512737023754893,3.917681374294767,0.2462602385189819,3
263,47,4,1,0.45300206859643155,3.692681637709964,0.2722438110655116,3.7474422562139016,0.26456906763060156,15
20,399,25,4,0.08026150219982014,3.691537296587319,0.2847960669520863,3.755743650504895,0.2707957006739682,6
31,169,4,4,0.07682076513022046,3.7054194614660134,0.28127574039009895,3.769296625567979,0.2704111326671742,3
192,219,70,1,0.10976978456010045,3.6778174348987536,0.2817842006688622,3.7350974589706984,0.27143935183756496,3
26,45,32,4,0.00940110917063075,3.702737322420284,0.28411620288976075,3.76729459381197,0.2695303527540548,5
449,60,5,2,0.2019399599367433,3.6638375846218647,0.28110821753647164,3.7171851778022833,0.2727215159607354,5
577,38,1,1,0.2819356794752036,3.711653350097591,0.27852386939979834,3.7674041099583535,0.2671006789978838,7
96,579,20,1,0.218186926914057,3.6927495029962167,0.2826572814898641,3.747244930133976,0.2704266417928233,3
