embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
9,415,4,3,0.007287481242709837,4.042988025753293,0.24332747649184688,4.112520629826703,0.24072219198892642,4
652,725,1,4,0.06860466067803822,4.002737986158151,0.2544752837406756,4.098667810221121,0.25336559145907284,1
19,261,76,4,0.0011296167592567685,3.9982090632826206,0.27227039730744085,4.073642174614202,0.2554478302734052,3
71,216,11,4,0.08035837656278505,4.004834925234425,0.2703186750686132,4.066015856501483,0.2568859151306722,1
277,34,2,1,0.15494879224501462,3.9913211733979543,0.2615256872277826,4.045170361948214,0.2500010521277739,2
165,163,44,2,0.3665629888063353,3.9597501848871395,0.26868888001954155,4.027954838209718,0.25168338474866114,3
196,99,5,4,0.3122910558676762,3.95189659168356,0.2731134329764885,4.050243747844611,0.2509740821733589,3
777,457,46,2,0.22565420571065714,3.993158725763921,0.2624078424922911,4.0725984926800285,0.25217469613179283,2
36,1006,2,4,0.2096251351295531,4.008076437852985,0.2588254067449057,4.091959054387112,0.2507127319804165,5
42,159,6,2,0.01758413073540238,4.00203750398437,0.2527836450514363,4.044430849735123,0.2512828764903363,2
8,603,3,3,0.03382474170430897,4.0367821733121865,0.25872762012638045,4.099372063466588,0.2505919283178799,5
6,362,4,2,0,4.023317639526214,0.26628472774601275,4.104797428408887,0.25561710896778983,5
23,110,2,1,0.4166106731824338,3.9811561449880237,0.26763490467405354,4.061412227817247,0.2561049131766921,12
889,272,81,3,0.27847644835445057,3.9734909155144673,0.25621118701432555,4.024841246352301,0.251036212649054,2
72,107,1,3,0.16570031883787917,3.9856854719895933,0.27295777919563996,4.0505032046454765,0.25138054215003847,1
4,131,11,2,0.15479845098478429,4.034493745080481,0.2530202168201931,4.105824822767875,0.24722323713769323,10
7,303,7,3,0.04509229312319461,4.033846351819371,0.26117071623489646,4.090978079815575,0.2507664451008561,8
4,60,42,3,0.2367095150920988,4.143228243999998,0.2428853874429302,4.201386660289234,0.23699283784147215,4
4,46,50,3,0.26778174606613453,4.093378193167439,0.26170846096387207,4.177127387907279,0.24369888044244653,7
4,78,42,3,0.2050662456033439,4.024255883774535,0.250090260517381,4.092265604286131,0.24124821792816728,11
5,99,8,2,0.06344604799105819,4.03930502919289,0.2641448500671794,4.109359931406691,0.25650901275285637,10
9,402,83,4,0.4428045924233781,4.078199840798807,0.25270003144230424,4.156656413496207,0.2395077408072757,5
4,54,44,3,0.24774393295956285,4.099515759220613,0.2253160573726944,4.143607515687314,0.23741808655644292,5
4,61,43,3,0.2349735654006006,4.082439654195293,0.24012959427245692,4.134170657126208,0.24085264193203024,8
9,300,6,2,0.3126589943513427,4.0042201331742895,0.2500245712902837,4.089071233122214,0.2427516232994567,7
28,722,27,2,0.28199346570213174,4.000507861343665,0.2686569225386432,4.084534637064857,0.2510172730842001,4
11,796,4,3,0.1443098226291411,4.028513861047154,0.25979684671696757,4.103345356751524,0.25141855139675123,4
5,204,11,2,0.2961769183319763,4.050719403600468,0.2504068690723583,4.113717852306119,0.2410312009910232,8
5,32,59,3,0.2868544541275081,4.098171457537252,0.2534996058252038,4.1685871391907146,0.24112153095734143,5
4,91,6,2,0.24852755492763584,4.109212543567046,0.2521792618090227,4.194345116267268,0.24273649746121614,4
6,89,10,2,0.45358481484601537,4.041233344390367,0.2542523830721182,4.11564338090423,0.23808221740916133,14
221,312,14,1,0.18025478875471534,3.9857183374984446,0.26131393315816825,4.047483157173451,0.24866794280280144,3
14,110,2,1,0.32018175552564654,3.991486415615583,0.27022460442723,4.05741347518587,0.2559662824445538,8
5,487,4,2,0.14453293137193435,4.067849745120914,0.25476871691181896,4.1506371001470885,0.24241587244687582,4
45,378,42,4,0.40806082236938807,3.9959657528267916,0.2601451556617679,4.088795920867369,0.2498838130570266,3
5,62,14,3,0.22688662111587699,4.0287479606212155,0.2503689683681633,4.1083357571194465,0.24377998277997467,10
9,474,85,4,0.07190686965749771,3.9917274862204564,0.2723278229307511,4.0720308407115064,0.2518457296229815,6
4,693,4,2,0.26245390958559023,4.590091826797127,0.20064390747684413,4.651007490310415,0.1756286781441184,2
12,515,76,3,0.3641144113362958,4.063605926624524,0.2581982200982904,4.145931743902944,0.2421914660320145,3
1001,129,71,3,0.4991268038737586,3.9702886166648295,0.27628145997744435,4.055802845273471,0.2474704626095238,4
4,667,5,4,0.48348629836136786,4.250034791768287,0.2107687636648487,4.307964639213079,0.22341803412143324,9
4,65,6,2,0.4143387581156937,4.178138487643135,0.22531088897504992,4.22216512864415,0.22569656358631365,7
405,69,2,2,0.02133436043695991,3.99652586361256,0.2554183624693216,4.055355080099262,0.2541137068251731,2
588,776,8,2,0.46210395923559855,4.000088222293166,0.2412528537807074,4.054567497217312,0.2461398141072607,1
5,476,7,2,0.3079495079326386,4.169699779872186,0.23729184924471428,4.242270711440241,0.22555093091526907,2
8,773,6,2,0.2995767110378441,4.083573204885537,0.22220104066772692,4.149594096196492,0.22858996995616793,7
930,60,9,3,0.20711711427468138,3.949166529896538,0.2676010035726468,4.028350226922612,0.25091148497407617,5
207,387,4,3,0.33771091490039906,3.963772478600556,0.2631390401279894,4.029761827025064,0.24906215144553284,2
6,981,5,4,0.48717218225199244,4.621865040910455,0.20097265405131476,4.651255259914729,0.1759179844172976,1
5,864,3,3,0.27618317948032783,4.485158635024038,0.23500315905512897,4.527414143877962,0.22390626968011768,1
