embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
9,415,4,3,0.007287481242709837,4.011800186584082,0.2613040140073485,4.067466108450998,0.24991572258959105,4
652,725,1,4,0.06860466067803822,4.017602346859227,0.24896503713499146,4.076672455025652,0.24840704899931113,1
19,261,76,4,0.0011296167592567685,4.006300642581926,0.27226617254717034,4.10311753525913,0.25374942487051866,2
71,216,11,4,0.08035837656278505,4.014195758912792,0.26242277115883056,4.054302889144015,0.2550102989702033,2
277,34,2,1,0.15494879224501462,3.987795707618268,0.25912019400141256,4.0313747112137905,0.2516073068811311,4
165,163,44,2,0.3665629888063353,3.9625703141449975,0.2558170864082483,4.014754510904308,0.25057073712957434,4
196,99,5,4,0.3122910558676762,3.98355414526516,0.26585432061355374,4.048235170275108,0.25559827635701304,1
777,457,46,2,0.22565420571065714,3.94778035195222,0.26922536693352583,4.0034251883857355,0.251790973157467,3
36,1006,2,4,0.2096251351295531,3.9847581141033124,0.27293068549546806,4.044123405224442,0.25563770055844026,5
42,159,6,2,0.01758413073540238,3.96309869278728,0.26226920137399423,4.054819052240273,0.2482394680261949,1
9,255,75,4,0,4.021728386287879,0.2609086035437025,4.0785377697850915,0.25436065374058114,5
58,53,46,1,0.2917813338265498,3.9989947516332087,0.2561392776540883,4.059887925815566,0.24916452219987573,2
708,936,62,1,0.21348498049358838,4.034962715882752,0.24259869808589135,4.093596571275672,0.24028142847625483,1
16,260,76,4,0.000886347480222009,4.0030689621974265,0.26116271103730293,4.064051631269422,0.2526318260081844,5
11,633,3,3,0.3066324186816152,4.016413061369607,0.26450817426128004,4.0889399191364815,0.24447994236766374,4
502,82,68,4,0.4343386656336664,3.9866512440412047,0.2592394230504318,4.055248840714799,0.25317490734070586,2
31,246,65,4,0.1717765551394837,3.9896878566299527,0.25544745444600464,4.0427838322006915,0.2504133009266844,4
16,260,57,4,0.4555200035396975,4.013735895272843,0.2524532791465732,4.079574220804788,0.24431302684027797,11
4,60,42,3,0.2367095150920988,4.065618575429904,0.23393589772122667,4.132907845423908,0.23881066321699324,7
100,868,5,4,0.015354222466853529,4.01617771206283,0.2564438265727505,4.1032986480882,0.24756216778950837,1
12,156,2,2,0.4440096221477936,4.0066086017566604,0.27070417485368886,4.088726725337925,0.24769263760230495,8
54,82,5,4,0.16218031548259337,3.996518423373346,0.2539056801243828,4.041662159398239,0.2549709908652173,3
211,117,3,3,0.2879643979704952,3.959180991436194,0.25260135351162494,4.017665507836564,0.24779984466197455,2
11,147,1,2,0.4457491244260368,4.090979164571814,0.22970617879525937,4.153206846430588,0.23813405412657093,5
5,78,41,3,0.228379677246434,4.007435576716495,0.2716253172054015,4.085293994879233,0.2513703401207487,9
487,389,2,4,0.2864465635260096,3.9485902827162276,0.27345908220727655,4.047245501877839,0.25107571132802387,1
7,867,19,2,0.13908239861411353,4.044528588912531,0.2664173969249238,4.123559972610656,0.25291240883480476,5
840,399,56,2,0.47423933283901887,4.001565670598522,0.2541751706976159,4.0296540068168465,0.25432990651355275,1
5,62,39,3,0.24747701054338764,4.081692209848281,0.24603101229293173,4.152951808679537,0.24323117530032026,5
14,127,7,3,0.07133248469690795,3.992762733161676,0.25462906186263623,4.0451620560952195,0.25254939374624535,5
11,154,1,2,0.4435335893270415,4.057126461300177,0.25317262427048975,4.119117436954402,0.24513540928508817,4
11,142,1,2,0.4475136715918881,4.037175261004705,0.25167870185274954,4.116583967615854,0.24261931232027525,4
8,866,19,2,0.13474021770942576,4.008657177203118,0.2686233549595955,4.0868460125342105,0.2538974574088057,5
6,868,20,2,0.1432133187320247,4.011015756183156,0.264849866408474,4.089585061235302,0.25107472259384683,7
6,431,4,1,0.14279727366095896,3.996485819878719,0.26527443138830953,4.079747502711631,0.25484835606840145,8
37,563,28,3,0.16870620776212975,3.970307994745723,0.2713420977057539,4.0479294659092675,0.2524452530890734,4
12,944,4,3,0.4595347080832795,4.066915674709587,0.249684448918896,4.133458335422194,0.23960322685606086,3
11,150,1,2,0.44459157663773463,4.004240354922896,0.25987408899188585,4.083884542561221,0.2497961904674096,10
51,59,7,1,0.1768921797130017,3.950430865492495,0.26180469247960625,4.012226545219053,0.2563355744349446,3
4,387,3,1,0.3205194623416835,4.138621650462085,0.21379010023609998,4.182819386503218,0.22302558158762822,7
306,33,5,4,0.3231386684735638,3.9865264377452356,0.2617075462557698,4.069256825208296,0.24484967805365807,2
4,104,39,4,0.10527512612851753,4.090275563782642,0.24283388139776296,4.13737536461801,0.24336510694239533,5
5,85,43,3,0.23336901677510513,3.989772916568738,0.26680761663188657,4.082445969881218,0.250125229409658,9
467,48,28,3,0.4043393522339431,3.99473865994909,0.261110596967196,4.042498266931682,0.25511164517737334,4
5,75,63,3,0.18607281821762,4.01175897302291,0.27891093428257613,4.093211150318781,0.25373967650908624,7
8,773,6,2,0.2995767110378441,4.064825279332599,0.22779648441748782,4.131527731160006,0.23880107673974552,3
4,68,44,2,0.07964923562505888,4.0603903961659285,0.2616699076106892,4.155138196543873,0.2465854062215551,4
7,465,4,1,0.08371874289273185,4.023025261292183,0.2673436850651129,4.079015936974663,0.25680201659580176,4
197,418,4,1,0.12859837286230197,3.972601942614486,0.2682916770141674,4.074343060774143,0.23737679414503354,1
4,160,64,3,0.11263306565786069,3.9818083070759003,0.26789313154741795,4.0708125792832375,0.25327621068871475,12
